The Absolute Way;Relative Way;Class
C:/Users/User/nuck figgers/dataset_random/04342.jpg;dataset_random/04342.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02093.jpg;dataset_random/02093.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08222.jpg;dataset_random/08222.jpg;cat
C:/Users/User/nuck figgers/dataset_random/05321.jpg;dataset_random/05321.jpg;cat
C:/Users/User/nuck figgers/dataset_random/06121.jpg;dataset_random/06121.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02305.jpg;dataset_random/02305.jpg;cat
C:/Users/User/nuck figgers/dataset_random/07837.jpg;dataset_random/07837.jpg;cat
C:/Users/User/nuck figgers/dataset_random/02489.jpg;dataset_random/02489.jpg;cat
C:/Users/User/nuck figgers/dataset_random/08331.jpg;dataset_random/08331.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02473.jpg;dataset_random/02473.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06250.jpg;dataset_random/06250.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05624.jpg;dataset_random/05624.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03113.jpg;dataset_random/03113.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03809.jpg;dataset_random/03809.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07197.jpg;dataset_random/07197.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02547.jpg;dataset_random/02547.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06324.jpg;dataset_random/06324.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01672.jpg;dataset_random/01672.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05408.jpg;dataset_random/05408.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09528.jpg;dataset_random/09528.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07371.jpg;dataset_random/07371.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00521.jpg;dataset_random/00521.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00989.jpg;dataset_random/00989.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09903.jpg;dataset_random/09903.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08998.jpg;dataset_random/08998.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01965.jpg;dataset_random/01965.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00024.jpg;dataset_random/00024.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07653.jpg;dataset_random/07653.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03301.jpg;dataset_random/03301.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03920.jpg;dataset_random/03920.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01001.jpg;dataset_random/01001.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03493.jpg;dataset_random/03493.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01172.jpg;dataset_random/01172.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04259.jpg;dataset_random/04259.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04729.jpg;dataset_random/04729.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00978.jpg;dataset_random/00978.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09595.jpg;dataset_random/09595.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09912.jpg;dataset_random/09912.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07275.jpg;dataset_random/07275.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07852.jpg;dataset_random/07852.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07434.jpg;dataset_random/07434.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06024.jpg;dataset_random/06024.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01502.jpg;dataset_random/01502.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08989.jpg;dataset_random/08989.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09670.jpg;dataset_random/09670.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05759.jpg;dataset_random/05759.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02643.jpg;dataset_random/02643.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02835.jpg;dataset_random/02835.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06769.jpg;dataset_random/06769.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00871.jpg;dataset_random/00871.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09815.jpg;dataset_random/09815.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02323.jpg;dataset_random/02323.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03754.jpg;dataset_random/03754.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06330.jpg;dataset_random/06330.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06962.jpg;dataset_random/06962.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04190.jpg;dataset_random/04190.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03347.jpg;dataset_random/03347.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08067.jpg;dataset_random/08067.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06252.jpg;dataset_random/06252.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04403.jpg;dataset_random/04403.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05534.jpg;dataset_random/05534.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04685.jpg;dataset_random/04685.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07991.jpg;dataset_random/07991.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04490.jpg;dataset_random/04490.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01950.jpg;dataset_random/01950.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05999.jpg;dataset_random/05999.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07130.jpg;dataset_random/07130.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00595.jpg;dataset_random/00595.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09530.jpg;dataset_random/09530.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00262.jpg;dataset_random/00262.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05775.jpg;dataset_random/05775.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07732.jpg;dataset_random/07732.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05085.jpg;dataset_random/05085.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08619.jpg;dataset_random/08619.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06608.jpg;dataset_random/06608.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09913.jpg;dataset_random/09913.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04640.jpg;dataset_random/04640.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06530.jpg;dataset_random/06530.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03631.jpg;dataset_random/03631.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09006.jpg;dataset_random/09006.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09367.jpg;dataset_random/09367.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03346.jpg;dataset_random/03346.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09921.jpg;dataset_random/09921.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02626.jpg;dataset_random/02626.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01468.jpg;dataset_random/01468.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07409.jpg;dataset_random/07409.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01361.jpg;dataset_random/01361.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02786.jpg;dataset_random/02786.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03110.jpg;dataset_random/03110.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05003.jpg;dataset_random/05003.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01075.jpg;dataset_random/01075.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07696.jpg;dataset_random/07696.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05508.jpg;dataset_random/05508.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09823.jpg;dataset_random/09823.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01388.jpg;dataset_random/01388.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08104.jpg;dataset_random/08104.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02225.jpg;dataset_random/02225.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06427.jpg;dataset_random/06427.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01098.jpg;dataset_random/01098.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05617.jpg;dataset_random/05617.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07547.jpg;dataset_random/07547.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02010.jpg;dataset_random/02010.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09531.jpg;dataset_random/09531.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04569.jpg;dataset_random/04569.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02827.jpg;dataset_random/02827.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08582.jpg;dataset_random/08582.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03746.jpg;dataset_random/03746.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02199.jpg;dataset_random/02199.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00621.jpg;dataset_random/00621.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01590.jpg;dataset_random/01590.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09002.jpg;dataset_random/09002.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00465.jpg;dataset_random/00465.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03659.jpg;dataset_random/03659.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09488.jpg;dataset_random/09488.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09974.jpg;dataset_random/09974.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06279.jpg;dataset_random/06279.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02527.jpg;dataset_random/02527.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07971.jpg;dataset_random/07971.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01291.jpg;dataset_random/01291.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01750.jpg;dataset_random/01750.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03884.jpg;dataset_random/03884.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02097.jpg;dataset_random/02097.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07694.jpg;dataset_random/07694.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00713.jpg;dataset_random/00713.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09015.jpg;dataset_random/09015.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06056.jpg;dataset_random/06056.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00894.jpg;dataset_random/00894.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06298.jpg;dataset_random/06298.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02006.jpg;dataset_random/02006.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02644.jpg;dataset_random/02644.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04261.jpg;dataset_random/04261.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08089.jpg;dataset_random/08089.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06524.jpg;dataset_random/06524.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05792.jpg;dataset_random/05792.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06498.jpg;dataset_random/06498.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06974.jpg;dataset_random/06974.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08742.jpg;dataset_random/08742.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03140.jpg;dataset_random/03140.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06497.jpg;dataset_random/06497.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07441.jpg;dataset_random/07441.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05737.jpg;dataset_random/05737.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09034.jpg;dataset_random/09034.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08666.jpg;dataset_random/08666.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07342.jpg;dataset_random/07342.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00117.jpg;dataset_random/00117.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00089.jpg;dataset_random/00089.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00993.jpg;dataset_random/00993.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04937.jpg;dataset_random/04937.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01662.jpg;dataset_random/01662.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09547.jpg;dataset_random/09547.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01690.jpg;dataset_random/01690.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00671.jpg;dataset_random/00671.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00282.jpg;dataset_random/00282.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00377.jpg;dataset_random/00377.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02275.jpg;dataset_random/02275.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04233.jpg;dataset_random/04233.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07239.jpg;dataset_random/07239.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01359.jpg;dataset_random/01359.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00966.jpg;dataset_random/00966.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00355.jpg;dataset_random/00355.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02797.jpg;dataset_random/02797.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02921.jpg;dataset_random/02921.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08346.jpg;dataset_random/08346.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08329.jpg;dataset_random/08329.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06555.jpg;dataset_random/06555.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01162.jpg;dataset_random/01162.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00955.jpg;dataset_random/00955.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07493.jpg;dataset_random/07493.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07311.jpg;dataset_random/07311.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00310.jpg;dataset_random/00310.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03535.jpg;dataset_random/03535.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00833.jpg;dataset_random/00833.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05028.jpg;dataset_random/05028.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06650.jpg;dataset_random/06650.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03527.jpg;dataset_random/03527.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01926.jpg;dataset_random/01926.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06794.jpg;dataset_random/06794.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04510.jpg;dataset_random/04510.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03935.jpg;dataset_random/03935.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03771.jpg;dataset_random/03771.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03919.jpg;dataset_random/03919.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09760.jpg;dataset_random/09760.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07346.jpg;dataset_random/07346.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05332.jpg;dataset_random/05332.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09097.jpg;dataset_random/09097.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09562.jpg;dataset_random/09562.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06149.jpg;dataset_random/06149.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02884.jpg;dataset_random/02884.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04692.jpg;dataset_random/04692.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01725.jpg;dataset_random/01725.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09594.jpg;dataset_random/09594.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07954.jpg;dataset_random/07954.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02842.jpg;dataset_random/02842.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06957.jpg;dataset_random/06957.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00279.jpg;dataset_random/00279.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01600.jpg;dataset_random/01600.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09376.jpg;dataset_random/09376.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05846.jpg;dataset_random/05846.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09388.jpg;dataset_random/09388.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01178.jpg;dataset_random/01178.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02218.jpg;dataset_random/02218.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01510.jpg;dataset_random/01510.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09821.jpg;dataset_random/09821.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09816.jpg;dataset_random/09816.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03507.jpg;dataset_random/03507.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05547.jpg;dataset_random/05547.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09968.jpg;dataset_random/09968.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09982.jpg;dataset_random/09982.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07089.jpg;dataset_random/07089.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05208.jpg;dataset_random/05208.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00433.jpg;dataset_random/00433.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09377.jpg;dataset_random/09377.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04808.jpg;dataset_random/04808.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03913.jpg;dataset_random/03913.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05724.jpg;dataset_random/05724.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05122.jpg;dataset_random/05122.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03694.jpg;dataset_random/03694.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02272.jpg;dataset_random/02272.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00166.jpg;dataset_random/00166.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05917.jpg;dataset_random/05917.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02913.jpg;dataset_random/02913.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06334.jpg;dataset_random/06334.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08364.jpg;dataset_random/08364.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08131.jpg;dataset_random/08131.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01435.jpg;dataset_random/01435.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02876.jpg;dataset_random/02876.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01846.jpg;dataset_random/01846.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06060.jpg;dataset_random/06060.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05956.jpg;dataset_random/05956.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07233.jpg;dataset_random/07233.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07487.jpg;dataset_random/07487.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06323.jpg;dataset_random/06323.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04105.jpg;dataset_random/04105.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05299.jpg;dataset_random/05299.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08835.jpg;dataset_random/08835.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08669.jpg;dataset_random/08669.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02522.jpg;dataset_random/02522.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06575.jpg;dataset_random/06575.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00785.jpg;dataset_random/00785.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07039.jpg;dataset_random/07039.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06239.jpg;dataset_random/06239.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01649.jpg;dataset_random/01649.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04160.jpg;dataset_random/04160.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04728.jpg;dataset_random/04728.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00468.jpg;dataset_random/00468.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02849.jpg;dataset_random/02849.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00558.jpg;dataset_random/00558.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00547.jpg;dataset_random/00547.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01538.jpg;dataset_random/01538.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01597.jpg;dataset_random/01597.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02151.jpg;dataset_random/02151.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08844.jpg;dataset_random/08844.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06295.jpg;dataset_random/06295.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01242.jpg;dataset_random/01242.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09667.jpg;dataset_random/09667.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05853.jpg;dataset_random/05853.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02002.jpg;dataset_random/02002.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04944.jpg;dataset_random/04944.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00862.jpg;dataset_random/00862.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02711.jpg;dataset_random/02711.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05630.jpg;dataset_random/05630.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07768.jpg;dataset_random/07768.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02102.jpg;dataset_random/02102.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06321.jpg;dataset_random/06321.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06265.jpg;dataset_random/06265.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01171.jpg;dataset_random/01171.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02854.jpg;dataset_random/02854.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05699.jpg;dataset_random/05699.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04663.jpg;dataset_random/04663.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08940.jpg;dataset_random/08940.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05836.jpg;dataset_random/05836.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03321.jpg;dataset_random/03321.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03202.jpg;dataset_random/03202.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07176.jpg;dataset_random/07176.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07476.jpg;dataset_random/07476.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02327.jpg;dataset_random/02327.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02859.jpg;dataset_random/02859.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04127.jpg;dataset_random/04127.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06626.jpg;dataset_random/06626.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02890.jpg;dataset_random/02890.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02979.jpg;dataset_random/02979.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06735.jpg;dataset_random/06735.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03745.jpg;dataset_random/03745.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07612.jpg;dataset_random/07612.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01980.jpg;dataset_random/01980.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08232.jpg;dataset_random/08232.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07090.jpg;dataset_random/07090.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04118.jpg;dataset_random/04118.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06177.jpg;dataset_random/06177.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01351.jpg;dataset_random/01351.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05103.jpg;dataset_random/05103.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05345.jpg;dataset_random/05345.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00549.jpg;dataset_random/00549.jpg;dog
C:/Users/User/nuck figgers/dataset_random/04606.jpg;dataset_random/04606.jpg;dog
C:/Users/User/nuck figgers/dataset_random/03498.jpg;dataset_random/03498.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08820.jpg;dataset_random/08820.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09873.jpg;dataset_random/09873.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02754.jpg;dataset_random/02754.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05264.jpg;dataset_random/05264.jpg;dog
C:/Users/User/nuck figgers/dataset_random/07532.jpg;dataset_random/07532.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08388.jpg;dataset_random/08388.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06649.jpg;dataset_random/06649.jpg;dog
C:/Users/User/nuck figgers/dataset_random/00852.jpg;dataset_random/00852.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02581.jpg;dataset_random/02581.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08249.jpg;dataset_random/08249.jpg;dog
C:/Users/User/nuck figgers/dataset_random/01705.jpg;dataset_random/01705.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02383.jpg;dataset_random/02383.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06560.jpg;dataset_random/06560.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02025.jpg;dataset_random/02025.jpg;dog
C:/Users/User/nuck figgers/dataset_random/06247.jpg;dataset_random/06247.jpg;dog
C:/Users/User/nuck figgers/dataset_random/02662.jpg;dataset_random/02662.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05561.jpg;dataset_random/05561.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05756.jpg;dataset_random/05756.jpg;dog
C:/Users/User/nuck figgers/dataset_random/05172.jpg;dataset_random/05172.jpg;dog
C:/Users/User/nuck figgers/dataset_random/09519.jpg;dataset_random/09519.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08593.jpg;dataset_random/08593.jpg;dog
C:/Users/User/nuck figgers/dataset_random/08424.jpg;dataset_random/08424.jpg;dog
