The Absolute Way;Relative Way;Class
C:/Users/User/nuck figgers/another_dir\cat_1121.jpg;another_dir\cat_1121.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1122.jpg;another_dir\cat_1122.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1123.jpg;another_dir\cat_1123.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1124.jpg;another_dir\cat_1124.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1125.jpg;another_dir\cat_1125.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1126.jpg;another_dir\cat_1126.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1127.jpg;another_dir\cat_1127.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1128.jpg;another_dir\cat_1128.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1129.jpg;another_dir\cat_1129.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1130.jpg;another_dir\cat_1130.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1131.jpg;another_dir\cat_1131.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1132.jpg;another_dir\cat_1132.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1133.jpg;another_dir\cat_1133.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1134.jpg;another_dir\cat_1134.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1135.jpg;another_dir\cat_1135.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1136.jpg;another_dir\cat_1136.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1137.jpg;another_dir\cat_1137.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1138.jpg;another_dir\cat_1138.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1139.jpg;another_dir\cat_1139.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1140.jpg;another_dir\cat_1140.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1141.jpg;another_dir\cat_1141.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1142.jpg;another_dir\cat_1142.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1143.jpg;another_dir\cat_1143.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1144.jpg;another_dir\cat_1144.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1145.jpg;another_dir\cat_1145.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1146.jpg;another_dir\cat_1146.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1147.jpg;another_dir\cat_1147.jpg;cat
C:/Users/User/nuck figgers/another_dir\dog_0000.jpg;another_dir\dog_0000.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0001.jpg;another_dir\dog_0001.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0002.jpg;another_dir\dog_0002.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0003.jpg;another_dir\dog_0003.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0004.jpg;another_dir\dog_0004.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0005.jpg;another_dir\dog_0005.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0006.jpg;another_dir\dog_0006.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0007.jpg;another_dir\dog_0007.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0008.jpg;another_dir\dog_0008.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0009.jpg;another_dir\dog_0009.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0010.jpg;another_dir\dog_0010.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0011.jpg;another_dir\dog_0011.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0012.jpg;another_dir\dog_0012.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0013.jpg;another_dir\dog_0013.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0014.jpg;another_dir\dog_0014.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0015.jpg;another_dir\dog_0015.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0016.jpg;another_dir\dog_0016.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0017.jpg;another_dir\dog_0017.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0018.jpg;another_dir\dog_0018.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0019.jpg;another_dir\dog_0019.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0020.jpg;another_dir\dog_0020.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0021.jpg;another_dir\dog_0021.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0022.jpg;another_dir\dog_0022.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0023.jpg;another_dir\dog_0023.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0024.jpg;another_dir\dog_0024.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0025.jpg;another_dir\dog_0025.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0026.jpg;another_dir\dog_0026.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0027.jpg;another_dir\dog_0027.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0028.jpg;another_dir\dog_0028.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0029.jpg;another_dir\dog_0029.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0030.jpg;another_dir\dog_0030.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0031.jpg;another_dir\dog_0031.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0032.jpg;another_dir\dog_0032.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0033.jpg;another_dir\dog_0033.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0034.jpg;another_dir\dog_0034.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0035.jpg;another_dir\dog_0035.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0036.jpg;another_dir\dog_0036.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0037.jpg;another_dir\dog_0037.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0038.jpg;another_dir\dog_0038.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0039.jpg;another_dir\dog_0039.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0040.jpg;another_dir\dog_0040.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0041.jpg;another_dir\dog_0041.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0042.jpg;another_dir\dog_0042.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0043.jpg;another_dir\dog_0043.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0044.jpg;another_dir\dog_0044.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0045.jpg;another_dir\dog_0045.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0046.jpg;another_dir\dog_0046.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0047.jpg;another_dir\dog_0047.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0048.jpg;another_dir\dog_0048.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0049.jpg;another_dir\dog_0049.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0050.jpg;another_dir\dog_0050.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0051.jpg;another_dir\dog_0051.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0052.jpg;another_dir\dog_0052.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0053.jpg;another_dir\dog_0053.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0054.jpg;another_dir\dog_0054.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0055.jpg;another_dir\dog_0055.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0056.jpg;another_dir\dog_0056.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0057.jpg;another_dir\dog_0057.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0058.jpg;another_dir\dog_0058.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0059.jpg;another_dir\dog_0059.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0060.jpg;another_dir\dog_0060.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0061.jpg;another_dir\dog_0061.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0062.jpg;another_dir\dog_0062.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0063.jpg;another_dir\dog_0063.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0064.jpg;another_dir\dog_0064.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0065.jpg;another_dir\dog_0065.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0066.jpg;another_dir\dog_0066.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0067.jpg;another_dir\dog_0067.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0068.jpg;another_dir\dog_0068.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0069.jpg;another_dir\dog_0069.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0070.jpg;another_dir\dog_0070.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0071.jpg;another_dir\dog_0071.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0072.jpg;another_dir\dog_0072.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0073.jpg;another_dir\dog_0073.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0074.jpg;another_dir\dog_0074.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0075.jpg;another_dir\dog_0075.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0076.jpg;another_dir\dog_0076.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0077.jpg;another_dir\dog_0077.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0078.jpg;another_dir\dog_0078.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0079.jpg;another_dir\dog_0079.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0080.jpg;another_dir\dog_0080.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0081.jpg;another_dir\dog_0081.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0082.jpg;another_dir\dog_0082.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0083.jpg;another_dir\dog_0083.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0084.jpg;another_dir\dog_0084.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0085.jpg;another_dir\dog_0085.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0086.jpg;another_dir\dog_0086.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0087.jpg;another_dir\dog_0087.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0088.jpg;another_dir\dog_0088.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0089.jpg;another_dir\dog_0089.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0090.jpg;another_dir\dog_0090.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0091.jpg;another_dir\dog_0091.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0092.jpg;another_dir\dog_0092.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0093.jpg;another_dir\dog_0093.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0094.jpg;another_dir\dog_0094.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0095.jpg;another_dir\dog_0095.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0096.jpg;another_dir\dog_0096.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0097.jpg;another_dir\dog_0097.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0098.jpg;another_dir\dog_0098.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0099.jpg;another_dir\dog_0099.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0100.jpg;another_dir\dog_0100.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0101.jpg;another_dir\dog_0101.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0102.jpg;another_dir\dog_0102.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0103.jpg;another_dir\dog_0103.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0104.jpg;another_dir\dog_0104.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0105.jpg;another_dir\dog_0105.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0106.jpg;another_dir\dog_0106.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0107.jpg;another_dir\dog_0107.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0108.jpg;another_dir\dog_0108.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0109.jpg;another_dir\dog_0109.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0110.jpg;another_dir\dog_0110.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0111.jpg;another_dir\dog_0111.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0112.jpg;another_dir\dog_0112.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0113.jpg;another_dir\dog_0113.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0114.jpg;another_dir\dog_0114.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0115.jpg;another_dir\dog_0115.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0116.jpg;another_dir\dog_0116.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0117.jpg;another_dir\dog_0117.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0118.jpg;another_dir\dog_0118.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0119.jpg;another_dir\dog_0119.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0120.jpg;another_dir\dog_0120.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0121.jpg;another_dir\dog_0121.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0122.jpg;another_dir\dog_0122.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0123.jpg;another_dir\dog_0123.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0124.jpg;another_dir\dog_0124.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0125.jpg;another_dir\dog_0125.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0126.jpg;another_dir\dog_0126.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0127.jpg;another_dir\dog_0127.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0128.jpg;another_dir\dog_0128.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0129.jpg;another_dir\dog_0129.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0130.jpg;another_dir\dog_0130.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0131.jpg;another_dir\dog_0131.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0132.jpg;another_dir\dog_0132.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0133.jpg;another_dir\dog_0133.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0134.jpg;another_dir\dog_0134.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0135.jpg;another_dir\dog_0135.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0136.jpg;another_dir\dog_0136.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0137.jpg;another_dir\dog_0137.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0138.jpg;another_dir\dog_0138.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0139.jpg;another_dir\dog_0139.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0140.jpg;another_dir\dog_0140.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0141.jpg;another_dir\dog_0141.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0142.jpg;another_dir\dog_0142.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0143.jpg;another_dir\dog_0143.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0144.jpg;another_dir\dog_0144.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0145.jpg;another_dir\dog_0145.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0146.jpg;another_dir\dog_0146.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0147.jpg;another_dir\dog_0147.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0148.jpg;another_dir\dog_0148.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0149.jpg;another_dir\dog_0149.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0150.jpg;another_dir\dog_0150.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0151.jpg;another_dir\dog_0151.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0152.jpg;another_dir\dog_0152.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0153.jpg;another_dir\dog_0153.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0154.jpg;another_dir\dog_0154.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0155.jpg;another_dir\dog_0155.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0156.jpg;another_dir\dog_0156.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0157.jpg;another_dir\dog_0157.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0158.jpg;another_dir\dog_0158.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0159.jpg;another_dir\dog_0159.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0160.jpg;another_dir\dog_0160.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0161.jpg;another_dir\dog_0161.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0162.jpg;another_dir\dog_0162.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0163.jpg;another_dir\dog_0163.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0164.jpg;another_dir\dog_0164.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0165.jpg;another_dir\dog_0165.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0166.jpg;another_dir\dog_0166.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0167.jpg;another_dir\dog_0167.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0168.jpg;another_dir\dog_0168.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0169.jpg;another_dir\dog_0169.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0170.jpg;another_dir\dog_0170.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0171.jpg;another_dir\dog_0171.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0172.jpg;another_dir\dog_0172.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0173.jpg;another_dir\dog_0173.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0174.jpg;another_dir\dog_0174.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0175.jpg;another_dir\dog_0175.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0176.jpg;another_dir\dog_0176.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0177.jpg;another_dir\dog_0177.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0178.jpg;another_dir\dog_0178.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0179.jpg;another_dir\dog_0179.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0180.jpg;another_dir\dog_0180.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0181.jpg;another_dir\dog_0181.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0182.jpg;another_dir\dog_0182.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0183.jpg;another_dir\dog_0183.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0184.jpg;another_dir\dog_0184.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0185.jpg;another_dir\dog_0185.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0186.jpg;another_dir\dog_0186.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0187.jpg;another_dir\dog_0187.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0188.jpg;another_dir\dog_0188.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0189.jpg;another_dir\dog_0189.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0190.jpg;another_dir\dog_0190.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0191.jpg;another_dir\dog_0191.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0192.jpg;another_dir\dog_0192.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0193.jpg;another_dir\dog_0193.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0194.jpg;another_dir\dog_0194.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0195.jpg;another_dir\dog_0195.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0196.jpg;another_dir\dog_0196.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0197.jpg;another_dir\dog_0197.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0198.jpg;another_dir\dog_0198.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0199.jpg;another_dir\dog_0199.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0200.jpg;another_dir\dog_0200.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0201.jpg;another_dir\dog_0201.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0202.jpg;another_dir\dog_0202.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0203.jpg;another_dir\dog_0203.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0204.jpg;another_dir\dog_0204.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0205.jpg;another_dir\dog_0205.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0206.jpg;another_dir\dog_0206.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0207.jpg;another_dir\dog_0207.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0208.jpg;another_dir\dog_0208.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0209.jpg;another_dir\dog_0209.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0210.jpg;another_dir\dog_0210.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0211.jpg;another_dir\dog_0211.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0212.jpg;another_dir\dog_0212.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0213.jpg;another_dir\dog_0213.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0214.jpg;another_dir\dog_0214.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0215.jpg;another_dir\dog_0215.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0216.jpg;another_dir\dog_0216.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0217.jpg;another_dir\dog_0217.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0218.jpg;another_dir\dog_0218.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0219.jpg;another_dir\dog_0219.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0220.jpg;another_dir\dog_0220.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0221.jpg;another_dir\dog_0221.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0222.jpg;another_dir\dog_0222.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0223.jpg;another_dir\dog_0223.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0224.jpg;another_dir\dog_0224.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0225.jpg;another_dir\dog_0225.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0226.jpg;another_dir\dog_0226.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0227.jpg;another_dir\dog_0227.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0228.jpg;another_dir\dog_0228.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0229.jpg;another_dir\dog_0229.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0230.jpg;another_dir\dog_0230.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0231.jpg;another_dir\dog_0231.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0232.jpg;another_dir\dog_0232.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0233.jpg;another_dir\dog_0233.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0234.jpg;another_dir\dog_0234.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0235.jpg;another_dir\dog_0235.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0236.jpg;another_dir\dog_0236.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0237.jpg;another_dir\dog_0237.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0238.jpg;another_dir\dog_0238.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0239.jpg;another_dir\dog_0239.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0240.jpg;another_dir\dog_0240.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0241.jpg;another_dir\dog_0241.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0242.jpg;another_dir\dog_0242.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0243.jpg;another_dir\dog_0243.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0244.jpg;another_dir\dog_0244.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0245.jpg;another_dir\dog_0245.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0246.jpg;another_dir\dog_0246.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0247.jpg;another_dir\dog_0247.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0248.jpg;another_dir\dog_0248.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0249.jpg;another_dir\dog_0249.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0250.jpg;another_dir\dog_0250.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0251.jpg;another_dir\dog_0251.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0252.jpg;another_dir\dog_0252.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0253.jpg;another_dir\dog_0253.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0254.jpg;another_dir\dog_0254.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0255.jpg;another_dir\dog_0255.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0256.jpg;another_dir\dog_0256.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0257.jpg;another_dir\dog_0257.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0258.jpg;another_dir\dog_0258.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0259.jpg;another_dir\dog_0259.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0260.jpg;another_dir\dog_0260.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0261.jpg;another_dir\dog_0261.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0263.jpg;another_dir\dog_0263.jpg;dog
C:/Users/User/nuck figgers/another_dir\dog_0264.jpg;another_dir\dog_0264.jpg;dog
